Hosdurga,13.79806,76.28611
Hosangadi,13.7,74.95
Hosanagara,13.91667,75.06667
Hosakote,14.28333,77.18333
Honnali,14.25,75.66667
Honavar,14.28333,74.45
Homnabad,17.76667,77.13333
Hole Narsipur,12.78278,76.24306
Holalkere,14.03333,76.18333
Hiriyur,13.94556,76.61917
Hirekerur,14.46667,75.38333
Heggadadevankote,12.08833,76.32833
Haveri,14.8,75.4
Hassan,13.00056,76.09944
Harpanahalli,14.8,75.98333
Harihar,14.51667,75.8
Hangal,14.76667,75.13333
Hampi,15.33333,76.46667
Haliyal,15.33333,74.76667
Gurmatkal,16.86667,77.4
Gundlupet,11.8,76.68333
Guledagudda,16.05,75.8
Gulbarga,17.33333,76.83333
Gudibanda,13.66944,77.69833
Gubbi,13.31056,76.94444
Gorur,12.81944,76.07167
Gokarna,14.55,74.31667
Gokak,16.16667,74.83333
Gauribidanur,13.61111,77.51667
Gangolli,13.65,74.66667
Gangawati,15.43333,76.53333
Gajendragarh,15.73333,75.98333
Gadag,15.41667,75.61667
Dod Ballapur,13.29194,77.54306
Devanhalli,13.2325,77.69917
Dandeli,15.26667,74.61667
Coondapoor,13.63333,74.7
Chitradurga,14.23333,76.4
Chitapur,17.11667,77.08333
Chintamani,13.4,78.06667
Chincholi,17.46667,77.43333
Chikodi,16.43333,74.6
Chiknayakanhalli,13.41722,76.62278
Chikmagalur,13.31667,75.78333
Chik Ballapur,13.43417,77.72417
Channarayapatna,12.90444,76.39167
Channapatna,12.65,77.21667
Channagiri,14.03333,75.93333
Chamrajnagar,11.91667,76.95
Challakere,14.31667,76.65
Byadgi,14.68333,75.48333
Birur,13.61667,75.96667
Bilgi,16.35,75.61667
Bijapur,16.83333,75.7
Bidar,17.9,77.55
Bhatkal,13.96667,74.56667
Bhalki,18.03333,77.21667
Bhadravati,13.86667,75.71667
Belur,13.16667,75.86667
Beltangadi,13.98333,75.3
Belluru,12.99111,76.74444
Bellary,15.15,76.93333
Belgaum,15.86667,74.5
Basavana Bagevadi,16.58333,75.96667
Basavakalyan,17.86667,76.95
Bantval,12.9,75.03333
Bannur,12.33083,76.86306
Bangarapet,12.96667,78.2
Banavar,13.41361,76.16833
Baindur,13.86667,74.63333
Bail Hongal,15.81667,74.86667
Bagepalli,13.78472,77.79306
Bagalkot,16.18333,75.7
Badami,15.91495,75.67683
Aurad,18.25,77.43333
Athni,16.73333,75.06667
Arsikere,13.31389,76.25611
Arkalgud,12.765,76.05694
Annigeri,15.43333,75.43333
Ankola,14.66667,74.3
Anekal,12.7,77.7
Alur,12.98333,75.98333
Alnavar,15.43333,74.73333
Aland,17.56667,76.56667
Ajjampur,13.72806,76.00944
Afzalpur,17.2,76.35
Vijayapura,13.29361,77.80167
