Pathardi,19.16667,75.18333
Patan,17.36667,73.9
Partur,19.6,76.21667
Parola,20.88333,75.11667
Parli Vaijnath,18.85,76.53333
Parbhani,19.26667,76.78333
Panvel,18.98333,73.1
Panhala,16.81667,74.11667
Pandharpur,17.66667,75.33333
Panchgani,17.91667,73.81667
Palghar,19.68333,72.75
Paithan,19.48333,75.38333
Pachora,20.66667,75.35
Osmanabad,18.16667,76.05
Ojhar,20.1,73.93333
Nipani,16.4,74.38333
Nilanga,18.1,76.76667
Neral,19.03333,73.31667
Nasik,19.98333,73.8
Nandurbar,21.36667,74.25
Nandura,20.83333,76.45
Nandgaon,20.31667,74.65
Naldurg,17.81667,76.3
Nagpur,21.15,79.1
Nagothana,18.53333,73.13333
Murud,18.32583,72.965
Murtajapur,20.73333,77.38333
Murgud,16.4,74.2
Murbad,19.25,73.4
Mul,20.06667,79.66667
Mukher,18.7,77.36667
Mudkhed,19.16667,77.51667
Mowar,21.46667,78.43333
Morsi,21.33917,78.01306
Moram,17.8,76.46667
Mohpa,21.31667,78.81667
Mhasvad,17.63333,74.78333
Mhasla,18.13333,73.11667
Mehekar,20.15,76.56667
Matheran,18.98333,73.26667
Manwat,19.3,76.5
Mansar,21.4,79.25
Manor,19.75,72.91667
Manmad,20.25,74.45
Manjlegaon,19.15,76.23333
Mangrul Pir,20.31667,77.35
Manchar,19,73.93333
Malvan,16.06667,73.46667
Malkapur,20.88333,76.2
Malkapur,16.93333,73.91667
Malegaon,20.55,74.53333
Makhjan,17.2698,73.50031
Maindargi,17.46667,76.3
Mahad,18.08333,73.41667
Mahabaleshwar,17.91667,73.66667
Lonavale,18.75,73.41667
Lonar,19.98333,76.53333
Lohogaon,18.6,73.91667
Latur,18.4,76.58333
Lasalgaon,20.15,74.23333
Lanja,16.85,73.55
Kurduvadi,18.08333,75.43333
Kurandvad,16.68333,74.58333
Kudal,16.03333,73.68333
Koregaon,18.65,74.08333
Koradih,21.25,79.1
Kopargaon,19.88333,74.48333
Kondalwadi,18.8,77.76667
Kolhapur,16.7,74.21667
Kodoli,16.88333,74.2
Kinwat,19.63333,78.2
Khuldabad,20.05,75.18333
Khopoli,18.78333,73.33333
Khetia,21.66667,74.58333
Khed,18.33333,73.83333
Khed,17.71667,73.38333
Kharakvasla,18.43333,73.76667
Khamgaon,20.68333,76.56667
Khadki,18.56667,73.86667
Katol,21.26667,78.58333
Kati,17.96667,75.9
Karmala,18.41667,75.2
Karjat,18.91667,73.33333
Karanja,20.48333,77.48333
Karad,17.28333,74.2
Kannad,20.26667,75.13333
Kankauli,16.26667,73.7
Kandri,21.41667,79.26667
Kamthi,21.23333,79.2
Kalyan,19.25,73.15
Kalundri,18.98333,73.13333
Kalmeshwar,21.23333,78.9
Kalas,18.16667,74.8
Kalamnuri,19.66667,77.33333
Kalamb,19.05,73.95
Kagal,16.58333,74.31667
Junnar,19.2,73.88333
Jintur,19.61667,76.7
Jejuri,18.28333,74.16667
Jawhar,19.91667,73.23333
Jalna,19.83333,75.88333
Jalgaon,21.04861,76.53444
Jalgaon,21.01667,75.56667
Jalgaon,17.75,73.18333
Jaisingpur,16.8,74.56667
Indapur,18.3,73.25
Igatpuri,19.7,73.55
Ichalkaranji,16.7,74.46667
Hingoli,19.71667,77.15
Hinganghat,20.56667,78.83333
Harnai,17.8,73.1
Hadgaon,19.5,77.66667
Guhagar,17.46667,73.2
Goregaon,18.16667,73.3
Gondia,21.45,80.2
Ghugus,19.93333,79.13333
Ghoti Budrukh,19.71667,73.63333
Ghatanji,20.13333,78.31667
Gevrai,19.26667,75.75
Gangapur,19.68333,75.01667
Gangakher,18.95,76.75
Gadhinglaj,16.23333,74.35
Faizpur,21.16667,75.85
Erandol,20.91667,75.33333
Durgapur,20,79.3
Dudhani,17.36667,76.36667
Dondaicha,21.33333,74.56667
Dombivli,19.21667,73.08333
Digras,20.11667,77.71667
Diglur,18.55,77.6
Dhule,20.9,74.78333
Dharur,18.81667,76.11667
Dharmabad,18.9,77.85
Dharangaon,21.01667,75.26667
Deulgaon Raja,20.01667,76.03333
Deoli,20.66667,78.48333
Deolali,19.95,73.83333
Dehu,18.71667,73.76667
Daund,18.46667,74.6
Dattapur,20.76667,78.16667
Daryapur,20.93333,77.33333
Darwha,20.31667,77.76667
Dahanu,19.96667,72.73333
Dabhol,17.6,73.16667
Chopda,21.25,75.3
Chiplun,17.53333,73.51667
Chinchani,19.86667,72.7
Chikhli,20.35,76.25
Chicholi,21.46667,79.68333
Chandvad,20.33333,74.25
Chandur Bazar,21.24167,77.74556
Chandur,20.81667,77.96667
Chandur,19.73333,79.18333
Chandrapur,19.95,79.3
Chalisgaon,20.46667,75.01667
Chakan,18.75,73.85
Buldana,20.53333,76.18333
Borivli,19.23333,72.85
Boisar,19.8,72.75
Biloli,18.76667,77.73333
Bhusawal,21.05,75.76667
Bhum,18.46667,75.66667
Bhudgaon,16.9,74.6
Bhor,18.16667,73.85
Bhiwandi,19.3,73.06667
Bhigvan,18.31667,74.76667
Bhandara,21.16667,79.65
Basmat,19.31667,77.16667
Barsi,18.23333,75.7
Baramati,18.15,74.58333
Balapur,20.66667,76.76667
Badlapur,19.15,73.26667
Ausa,18.25,76.5
Aurangabad,19.88333,75.33333
Ashti,19.38333,76.23333
Ashta,16.95,74.4
Arvi,20.98333,78.23333
Arangaon,18.66667,75.18333
Anshing,20.03333,77.31667
Anjangaon,21.16306,77.30944
Amravati,20.93333,77.75
Ambajogai,18.73333,76.38333
Ambad,19.61667,75.8
Amarnath,19.2,73.16667
Amalner,21.05,75.06667
Allapalli,19.41667,80.06667
Alibag,18.64111,72.87917
Alandi,18.66667,73.9
Akot,21.09639,77.05861
Akola,20.73333,77
Akalkot,17.53333,76.21667
Ajra,16.11667,74.2
Ahmadpur,18.7,76.93333
Ahmadnagar,19.08333,74.73333
Ahiri,19.4,80.01667
Achalpur,21.25722,77.50861
Powai,19.1164,72.90471
Shivaji Nagar,18.53017,73.85263
Airoli,19.15096,72.99625
