Kakinada,16.93333,82.21667
Kaikalur,16.56667,81.2
Kadiri,14.11667,78.16667
Jangaon,17.71667,79.18333
Jammalamadugu,14.83333,78.4
Jagtial,18.8,78.93333
Jaggayyapeta,16.9,80.1
Ichchapuram,19.11667,84.7
Hindupur,13.82889,77.49333
Guntur,16.3,80.45
Guntakal,15.16667,77.38333
Gudur,17.48333,78.81667
Gudur,14.13333,79.85
Gudivada,16.45,80.98333
Gopalur,16.61667,77.8
Giddalur,15.35,78.91667
Gannavaram,16.53333,80.8
Gadwal,16.23333,77.8
Farrukhnagar,17.07778,78.20111
Erraguntla,14.63333,78.53333
Emmiganuru,15.73333,77.48333
Eluru,16.7,81.1
Elamanchili,17.55,82.86667
Dornakal,17.45,80.16667
Dhone,15.41667,77.88333
Dharmavaram,14.43333,77.71667
Devarkonda,16.7,78.93333
Cumbum,15.56667,79.11667
Cuddapah,14.46667,78.81667
Chodavaram,17.83333,82.95
Chodavaram,17.45,81.76667
Chirala,15.81667,80.35
Chipurupalle,18.3,83.56667
Chilakalurupet,16.08333,80.16667
Chatakonda,17.55,80.65
Challapalle,16.11667,80.93333
Bodhan,18.66667,77.9
Bobbili,18.56667,83.36667
Bhongir,17.51083,78.88889
Bhimunipatnam,17.88333,83.43333
Bhimavaram,16.53333,81.53333
Bhattiprolu,16.1,80.78333
Bhaisa,19.1,77.96667
Bhadrachalam,17.66667,80.88333
Betamcherla,15.46667,78.16667
Bapatla,15.9,80.46667
Banswada,18.38333,77.88333
Banganapalle,15.31667,78.23333
Badvel,14.75,79.05
Avanigadda,16.02148,80.91808
Atmakur,15.88333,78.58333
Asifabad,19.36667,79.28333
Andol,17.81306,78.07722
Anantapur,14.68333,77.6
Anakapalle,17.68333,83.01667
Amudalavalasa,18.41667,83.9
Amalapuram,16.58333,82.01667
Alampur,15.88333,78.15
Akividu,16.6,81.38333
Adoni,15.63333,77.28333
Adilabad,19.66667,78.53333
Addanki,15.81667,79.98333
Singapur,17.46972,78.1275
Balapur,17.31083,78.48
Ghatkesar,17.44944,78.68528
Chandur,17.87361,78.09944
Puttaparthi,14.1652,77.8117
vadlamuru,17.09545,82.16565
Akkarampalle,13.65,79.42
Bellampalli,19.05577,79.493
Chemmumiahpet,15.89794,79.32129
Gaddi Annaram,17.36687,78.5242
Dasnapur,19.65399,78.51213
Kanuru,16.28584,81.25464
Lal Bahadur Nagar,17.34769,78.55757
Malkajgiri,17.44781,78.52633
Mandamarri,18.96506,79.47475
Chinnachowk,14.47516,78.8354
Kyathampalle,19.66781,78.5289
Gajuwaka,17.7,83.21667
Manuguru,17.98102,80.7547
Kalyandurg,14.54519,77.10552
Ponnur,16.07114,80.54944
Quthbullapur,17.50107,78.45818
Ramanayyapeta,16.94516,82.2385
Palwancha,17.58152,80.67651
Sathupalli,17.24968,80.86899
Yanamalakuduru,16.48531,80.66746
Serilingampalle,17.49313,78.30196
Pavuluru,15.85292,80.16468
pedda nakkalapalem,15.8668,80.16202
